,Unnamed: 0,Liv-ex 100,US CPI,"TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)",Dollar Index (DXY),S&P 500 Futures,"CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,US Interest Rate,Wine_ret,CPI_lag_0,CPI_lag_3,CPI_lag_6,CPI_lag_12,Inflation Regime,wine_12m_ret,cum_price,rolling_max,drawdown,momentum_now,momentum_next,momentum_direction_change,wine_vol_12m,US CPI_lag_12,US Interest Rate_lag_6,Bullish,Bullish_Prob,Livex_Change,Reversion,Reversion_Prob,drawdown_z,rolling_min_gap,momentum_change,rolling_peak,drawdown_pct,Predicted_12M_Return,rolling_min,pct_from_min,Plot_Date
216,2021-08-31,350.93,273.567,,1.42053,1.22258,1.16185,155.63,25304.0,90.584,3705.25,12911.25,67.0,2438.6,467.25,340.05,214.52,332.8,372.03,385.78,597.01,597.01,412.46,0.25,0.1466052408024569,273.567,269.195,263.014,259.918,High CPI,0.1466052408024569,350.93,364.69,-0.0377306753681208,0.1466052408024569,0.2440264046859019,False,0.0058669307276267,259.918,0.25,1,0.8116743601898554,15.680000000000007,0,0.0,0.7515719070902088,40.54000000000002,False,350.93,0.0,0.1389586334243976,310.39,0.13060987789555084,216
217,2021-09-30,364.44,274.31,,1.42053,1.22258,1.16185,155.63,25304.0,90.584,3705.25,12911.25,67.0,2438.6,488.42,347.0,219.4,341.6,377.62,396.9,636.3,636.3,416.3,0.25,0.1741357646831405,274.31,271.696,264.877,260.28,High CPI,0.1741357646831405,364.44,364.69,-0.0006855137239847,0.1741357646831405,0.2321063706504831,False,0.0097793828008129,260.28,0.25,1,0.88583715914381,26.639999999999986,0,0.0,0.9915503023802554,50.44999999999999,False,364.44,0.0,0.18855909989048558,313.99,0.16067390681231883,217
218,2021-10-31,372.44,276.589,,1.42053,1.22258,1.16185,155.63,25304.0,90.584,3705.25,12911.25,67.0,2438.6,525.4,354.5,223.6,350.72,380.64,405.4,661.3,661.3,417.4,0.25,0.1861524252364723,276.589,273.003,267.054,260.388,High CPI,0.1861524252364723,372.44,372.44,0.0,0.1861524252364723,0.2221955176350416,False,0.0100483511623582,260.388,0.25,1,0.8902613038039896,25.870000000000005,0,0.0,0.9959910572893974,55.81,False,372.44,0.0,0.20440786661984695,316.63,0.1762625146069545,218
219,2021-11-30,382.59,277.948,,1.42053,1.22258,1.16185,155.63,25304.0,90.584,3705.25,12911.25,67.0,2438.6,567.92,359.67,224.43,359.06,383.87,415.31,686.8,686.8,426.79,0.25,0.2083188579730284,277.948,273.567,269.195,260.229,High CPI,0.2083188579730284,382.59,382.59,0.0,0.2083188579730284,0.2220432513049963,False,0.010494012585878,260.229,0.25,1,0.8930456657931888,31.659999999999968,0,0.0,0.9959910572893974,63.599999999999966,False,382.59,0.0,0.21567299159011558,318.99,0.19937929088686154,219
220,2021-12-31,392.52,278.802,,1.42053,1.22258,1.16185,155.63,25304.0,90.584,3705.25,12911.25,67.0,2438.6,600.64,367.28,228.28,372.17,389.0,424.46,707.49,707.49,433.03,0.25,0.2305087933791028,278.802,274.31,271.696,260.474,High CPI,0.2305087933791028,392.52,392.52,0.0,0.2305087933791028,0.2212255772646534,False,0.0104923506008766,260.474,0.25,1,0.8940612037231271,28.079999999999984,0,0.0,0.9959910572893974,71.63999999999999,False,392.52,0.0,0.22276796161452764,320.88,0.22326103216155568,220
221,2022-01-31,399.84,281.148,,1.20857,1.07039,1.1295,158.423,19915.0,103.522,3861.0,11022.25,80.415,2591.0,634.01,374.69,233.92,394.01,394.0,439.25,752.41,752.41,438.09,0.25,0.2460732984293192,281.148,276.589,273.003,261.582,High CPI,0.2460732984293192,399.84,399.84,0.0,0.2460732984293192,0.1865712554462302,False,0.0098405624385662,261.582,0.25,1,0.9015473179165605,27.399999999999977,0,0.0,0.9959910572893974,77.16999999999996,False,399.84,0.0,0.23281514135386633,322.67,0.23916075247156524,221
222,2022-02-28,401.41,283.716,,1.25994,1.07322,1.1737,161.989,19915.0,101.752,4131.25,12646.5,115.26,2511.0,641.18,382.03,235.79,394.24,397.94,446.23,779.76,779.76,442.27,0.25,0.2440264046859019,283.716,277.948,273.567,263.014,High CPI,0.2440264046859019,401.41,401.41,0.0,0.2440264046859019,0.187159832445217,False,0.0100478135996028,263.014,0.25,1,0.9040236054961416,18.82000000000005,0,0.0,0.9959910572893974,73.5,False,401.41,0.0,0.22512647576929545,327.91,0.22414686956786922,222
223,2022-03-31,404.02,287.504,,1.14597,0.98828,1.1598,170.42,14637.0,111.527,3883.0,11447.25,86.362,2330.9,658.01,384.36,239.86,397.97,401.89,455.22,810.96,810.96,442.51,0.5,0.2321063706504831,287.504,278.802,274.31,264.877,High CPI,0.2321063706504831,404.02,404.02,0.0,0.2321063706504831,0.1643891998682911,False,0.0106159880177382,264.877,0.25,1,0.9135456975968296,11.5,0,0.0,0.9959910572893974,71.15999999999997,False,404.02,0.0,0.22085978294186476,332.86,0.21378357267319584,223
224,2022-04-30,406.82,289.109,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,656.98,381.71,239.83,397.08,404.59,460.95,839.05,839.05,449.51,0.5,0.2221955176350416,289.109,281.148,276.589,267.054,High CPI,0.2221955176350416,406.82,406.82,0.0,0.2221955176350416,0.1332295134786811,False,0.0110439136863142,267.054,0.25,1,0.9159969788667107,6.980000000000018,0,0.0,0.9959910572893974,71.57,False,406.82,0.0,0.22003748639869894,335.25,0.21348247576435495,224
225,2022-05-31,409.69,292.296,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,665.5,382.44,245.32,399.98,406.93,468.12,865.24,865.24,457.66,1.0,0.2220432513049963,292.296,283.716,277.948,269.195,High CPI,0.2220432513049963,409.69,409.69,0.0,0.2220432513049963,0.0991139339763194,False,0.0110540246025616,269.195,0.25,1,0.919044551061534,8.279999999999973,0,0.0,0.9959910572893974,71.88999999999999,False,409.69,0.0,0.2196232489543249,337.8,0.2128182356423919,225
226,2022-06-30,412.53,296.311,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,675.82,386.23,248.33,404.07,408.69,471.65,876.55,876.55,454.35,1.75,0.2212255772646534,296.311,287.504,278.802,271.696,High CPI,0.2212255772646534,412.53,412.53,0.0,0.2212255772646534,0.0690920207887495,False,0.0111071716832011,271.696,0.25,1,0.922816249539442,8.509999999999991,0,0.0,0.9959910572893974,65.95999999999998,False,412.53,0.0,0.20735267089197248,346.57,0.1903223014109703,226
227,2022-07-31,411.23,296.276,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,696.85,387.55,245.59,402.0,408.3,473.58,886.9,886.9,452.36,2.5,0.1865712554462302,296.276,289.109,281.148,273.003,High CPI,0.1865712554462302,411.23,412.53,-0.003151285967081,0.1865712554462302,0.0349639855942376,False,0.0120733346064939,273.003,0.25,1,0.921713710071783,4.410000000000025,0,0.0,0.9755770405617946,60.30000000000001,False,412.53,-0.003151285967081072,0.1987317929879526,350.93,0.171829139714473,227
228,2022-08-31,416.61,296.171,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,711.37,391.11,245.68,394.58,409.42,474.16,886.54,886.54,452.12,2.5,0.187159832445217,296.171,292.296,283.716,273.567,High CPI,0.187159832445217,416.61,416.61,0.0,0.187159832445217,0.0343539024937096,False,0.0120672338119979,273.567,0.25,1,0.9244792187835373,6.920000000000016,0,0.0,0.9959910572893974,52.170000000000016,False,416.61,0.0,0.18683822822795976,364.44,0.14315113598946333,228
229,2022-09-30,424.35,296.808,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,734.44,400.52,252.35,407.64,415.42,484.28,902.75,902.75,466.03,3.25,0.1643891998682911,296.808,296.311,287.504,274.31,High CPI,0.1643891998682911,424.35,424.35,0.0,0.1643891998682911,0.0298252561754368,False,0.0095731322804975,274.31,0.5,1,0.9072851653152241,11.82000000000005,0,0.0,0.9959910572893974,51.910000000000025,False,424.35,0.0,0.1838834918356818,372.44,0.13937815487058325,229
230,2022-10-31,422.06,298.012,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,749.63,401.1,248.73,402.69,414.27,484.99,909.38,909.38,470.69,3.25,0.1332295134786811,298.012,296.276,289.109,276.589,High CPI,0.1332295134786811,422.06,424.35,-0.0053964887474962,0.1332295134786811,0.0177474067155007,False,0.0104159784749657,276.589,0.5,1,0.9045673856673688,10.829999999999984,0,0.0,0.9610326267589714,39.47000000000003,False,424.35,-0.005396488747496218,0.13655701901768272,382.59,0.10316526830288306,230
231,2022-11-30,420.51,297.711,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,730.56,403.3,244.25,395.76,413.97,482.15,901.49,901.49,470.28,4.0,0.0991139339763194,297.711,296.171,292.296,277.948,High CPI,0.0991139339763194,420.51,424.35,-0.0090491339696006,0.0991139339763194,-0.0097878884034269,True,0.0097026345804628,277.948,1.0,1,0.863824954831952,3.8999999999999773,0,0.0,0.9373708069676351,27.99000000000001,True,424.35,-0.00904913396960064,0.08593463255185366,392.52,0.07130846835830024,231
232,2022-12-31,419.64,296.797,,1.14597,0.98828,1.1598,170.42,20094.0,111.527,3883.0,11447.25,86.362,2330.9,713.17,400.99,241.15,391.66,411.16,480.12,896.11,896.11,469.63,4.5,0.0690920207887495,296.797,296.808,296.311,278.802,High CPI,0.0690920207887495,419.64,424.35,-0.0110993283845882,0.0690920207887495,-0.0453542772646837,True,0.0082366876901518,278.802,1.75,1,0.7812152870013298,4.710000000000036,0,0.0,0.9240896565041112,19.80000000000001,True,424.35,-0.011099328384588278,0.010107305161117557,399.84,0.0495198079231693,232
233,2023-01-31,413.82,299.17,,1.27233,1.10374,1.1532,179.463,17132.0,101.333,4820.0,17023.5,71.293,4179.6,682.13,393.59,232.72,382.97,407.8,476.27,899.73,899.73,466.78,4.5,0.0349639855942376,299.17,298.012,296.276,281.148,High CPI,0.0349639855942376,413.82,424.35,-0.0248144220572641,0.0349639855942376,-0.0725141648226053,True,0.0088822235230051,281.148,2.5,0,0.6435335107491972,8.240000000000009,0,0.0,0.8352433396101904,12.409999999999968,True,424.35,-0.02481442205726412,0.005147953110950644,401.41,0.03091602102588368,233
234,2023-02-28,415.2,300.84,,1.21524,1.05743,1.1484,184.207,18200.0,106.663,4212.25,14490.25,81.305,3818.7,679.02,397.92,228.56,387.63,406.52,472.49,880.85,880.85,466.31,4.75,0.0343539024937096,300.84,297.711,296.171,283.716,High CPI,0.0343539024937096,415.2,424.35,-0.0215623895369388,0.0343539024937096,-0.0961570773625213,True,0.0088776720082455,283.716,2.5,0,0.6641606584826811,5.310000000000002,0,0.0,0.8563099920695741,11.180000000000007,True,424.35,-0.02156238953693893,0.005147953110950644,404.02,0.027671897430820276,234
235,2023-03-31,416.07,301.836,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,671.43,398.48,229.28,387.05,406.75,472.69,882.29,882.29,466.57,5.0,0.0298252561754368,301.836,296.797,296.808,287.504,High CPI,0.0298252561754368,416.07,424.35,-0.0195121951219512,0.0298252561754368,-0.113137740073053,True,0.0088039199683289,287.504,3.25,0,0.5485427588209725,3.569999999999993,0,0.0,0.8695911425330982,9.25,True,422.06,-0.014192294934369543,0.005147953110950644,406.82,0.0227373285482523,235
236,2023-04-30,414.04,303.363,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,662.16,395.04,225.84,382.92,404.46,468.04,868.86,868.86,466.67,5.0,0.0177474067155007,303.363,299.17,298.012,289.109,High CPI,0.0177474067155007,414.04,424.35,-0.0242959820902557,0.0177474067155007,-0.1251480832109178,True,0.0089213953965663,289.109,3.25,0,0.5388379430685643,0.22000000000002728,0,0.0,0.8386017914515415,4.350000000000023,True,420.51,-0.015386078809065113,-0.024166469983700326,409.69,0.010617784178281195,236
237,2023-05-31,405.68,304.127,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,648.09,392.69,211.56,368.9,400.62,457.0,845.4,845.4,456.77,5.25,-0.0097878884034269,304.127,300.84,297.711,292.296,High CPI,-0.0097878884034269,405.68,424.35,-0.0439967008365735,-0.0097878884034269,-0.1336710185251242,False,0.0106748872664257,292.296,4.0,0,0.36831090036126585,9.519999999999982,0,0.0,0.7109806214802062,0.0,False,419.64,-0.033266609474787864,-0.011267410506355737,405.68,0.0,237
238,2023-06-30,393.82,305.109,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,640.0,387.41,204.93,360.02,390.4,447.38,821.83,821.83,447.62,5.25,-0.0453542772646837,305.109,301.836,296.797,296.311,Low CPI,-0.0453542772646837,393.82,424.35,-0.0719453281489337,-0.0453542772646837,-0.1412401105709655,False,0.0131274143775399,296.311,4.5,0,0.23990539883905862,22.25,0,0.0,0.5299295358510137,0.0,False,416.07,-0.05347657846035523,-0.012016496784226265,393.82,0.0,238
239,2023-07-31,381.41,305.691,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,638.65,386.03,201.63,357.49,379.62,438.12,803.43,803.43,436.01,5.5,-0.0725141648226053,305.691,303.363,299.17,296.276,Low CPI,-0.0725141648226053,381.41,424.35,-0.1011900553788146,-0.0725141648226053,-0.1318689285196461,False,0.0153658314028326,296.276,4.5,0,0.1881457885984084,32.629999999999995,0,0.03,0.34048232061844497,0.0,False,416.07,-0.08330329031172631,-0.0725295754578561,381.41,0.0,239
240,2023-08-31,376.55,307.026,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,619.61,383.78,200.8,349.72,379.0,434.46,798.86,798.86,437.5,5.5,-0.0961570773625213,307.026,304.127,300.84,296.171,Low CPI,-0.0961570773625213,376.55,424.35,-0.1126428655590904,-0.0961570773625213,-0.1446050096339113,False,0.014191771186555,296.171,4.75,0,0.1431503843431696,29.129999999999995,0,0.0,0.26629106630496446,0.0,False,416.07,-0.09498401711250506,-0.09976084245247453,376.55,0.0,240
241,2023-09-30,376.34,307.789,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,619.72,386.02,198.27,350.91,375.26,429.94,782.07,782.07,431.22,5.5,-0.113137740073053,307.789,305.109,301.836,296.808,Low CPI,-0.113137740073053,376.34,424.35,-0.113137740073053,-0.113137740073053,-0.1426442665897564,False,0.0117650397607031,296.808,5.0,0,0.11750711553098259,17.480000000000018,0,0.0,0.2630852713654927,0.0,False,414.04,-0.09105400444401518,-0.1013739941150319,376.34,0.0,241
242,2023-10-31,369.24,307.671,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,604.25,378.08,197.49,351.97,372.74,424.01,769.57,769.57,425.41,5.5,-0.1251480832109178,307.671,305.691,303.363,298.012,Low CPI,-0.1251480832109178,369.24,424.35,-0.1298692117355956,-0.1251480832109178,-0.1500096609023282,False,0.011938493377364,298.012,5.0,0,0.0972758674092371,12.170000000000016,0,0.0,0.1546988710309856,0.0,False,405.68,-0.08982449221060934,-0.10248509918427992,369.24,0.0,242
243,2023-11-30,364.3,307.051,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,590.77,375.42,194.28,347.34,369.31,417.56,755.22,755.22,417.3,5.5,-0.1336710185251242,307.051,307.026,304.127,297.711,Low CPI,-0.1336710185251242,364.3,424.35,-0.141510545540238,-0.1336710185251242,-0.1379165845000985,False,0.0117227634345848,297.711,5.25,0,0.0719711515534286,12.25,0,0.0,0.0792863615024688,0.0,False,393.82,-0.07495810268650648,-0.10184564601198338,364.3,0.0,243
244,2023-12-31,360.37,306.746,,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,582.64,376.83,193.83,348.62,363.09,414.58,751.27,751.27,410.72,5.5,-0.1412401105709655,306.746,307.789,305.109,296.797,Low CPI,-0.1412401105709655,360.37,424.35,-0.1507717685872511,-0.1412401105709655,-0.1158143314204459,False,0.0113267948659091,296.797,5.25,0,0.0635705324405408,15.96999999999997,0,0.0,0.0192921990637904,0.0,False,381.41,-0.05516373456385522,-0.10358819614383323,360.37,0.0,244
245,2024-01-31,359.25,308.417,,1.27275,1.05778,1.2038,190.567,19505.0,105.782,6051.5,20993.5,68.11,10302.7,572.0,374.03,185.49,344.56,360.38,405.49,723.48,723.48,407.64,5.5,-0.1318689285196461,308.417,307.671,305.691,299.17,Low CPI,-0.1318689285196461,359.25,424.35,-0.1534110993283846,-0.1318689285196461,-0.0972444351223094,False,0.0116345922811792,299.17,5.5,0,0.0552161896284784,9.990000000000009,0,0.0,0.002194626053276591,0.0,False,376.55,-0.04594343380693138,-0.10454685218339055,359.25,0.0,245
246,2024-02-29,355.16,310.326,,1.25113,1.03533,1.20825,196.798,20087.0,108.48,5935.75,21226.5,71.812,12326.8,580.99,374.39,184.53,333.98,355.99,400.27,710.16,710.16,398.28,5.5,-0.1446050096339113,310.326,307.051,307.026,300.84,Low CPI,-0.1446050096339113,355.16,424.35,-0.1630493696241309,-0.1446050096339113,-0.0950205815960696,False,0.0106446972463241,300.84,5.5,0,0.049685497540658895,9.139999999999986,0,0.0,-0.060242046815474334,0.0,False,376.34,-0.056278896742307356,-0.10449130242333556,355.16,0.0,246
247,2024-03-31,356.72,312.33,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,568.61,373.64,185.18,333.55,355.95,397.84,706.19,706.19,395.46,5.5,-0.1426442665897564,312.33,306.746,307.789,301.836,Low CPI,-0.1426442665897564,356.72,424.35,-0.1593731589489807,-0.1426442665897564,-0.1095551894563425,False,0.0109545926353065,301.836,5.5,0,0.05291634101096549,3.6499999999999773,0,0.0,-0.03642757012225856,1.5600000000000023,False,369.24,-0.03390748564619213,-0.10493138550041285,355.16,0.0043923865300146475,247
248,2024-04-30,351.93,313.55,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,558.96,376.13,183.3,333.89,353.32,395.05,698.3,698.3,395.33,5.5,-0.1500096609023282,313.55,308.417,307.671,303.363,Low CPI,-0.1500096609023282,351.93,424.35,-0.1706610109579357,-0.1500096609023282,-0.091972700682483,False,0.0106750318629017,303.363,5.5,0,0.04645987274656832,7.319999999999993,0,0.0,-0.10955022612258238,0.0,False,364.3,-0.03395553115564097,-0.10449130242333556,351.93,0.0,248
249,2024-05-31,349.73,314.07,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,557.31,370.51,182.17,336.5,351.25,392.78,695.11,695.11,389.88,5.5,-0.1379165845000985,314.07,310.326,307.051,304.127,Low CPI,-0.1379165845000985,349.73,424.35,-0.1758454106280192,-0.1379165845000985,-0.1022783420258028,False,0.0106271770425354,304.127,5.5,0,0.043819918165908536,5.430000000000007,0,0.0,-0.14313474453609076,0.0,False,360.37,-0.029525210200627094,-0.10449130242333556,349.73,0.0,249
250,2024-06-30,348.21,314.18,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,541.54,368.97,182.45,333.79,351.02,388.19,678.46,678.46,390.93,5.5,-0.1158143314204459,314.18,312.33,306.746,305.109,Low CPI,-0.1158143314204459,348.21,424.35,-0.1794273594909863,-0.1158143314204459,-0.0908510697338846,False,0.0093618346014279,305.109,5.5,0,0.040666289932776996,8.510000000000048,0,0.0,-0.1663385936217895,0.0,False,359.25,-0.030730688935281893,-0.10356273651798072,348.21,0.0,250
251,2024-07-31,344.32,314.54,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,546.42,365.61,179.51,331.52,349.26,385.47,672.98,672.98,391.51,5.5,-0.0972444351223094,314.54,313.55,308.417,305.691,Low CPI,-0.0972444351223094,344.32,424.35,-0.188594320725816,-0.0972444351223094,-0.0921642310368824,False,0.006570570256829,305.691,5.5,0,0.03397293350170404,7.610000000000014,0,0.0,-0.22572212845294923,0.0,False,356.72,-0.034761157210136895,-0.10063045436429091,344.32,0.0,251
252,2024-08-31,340.77,314.8,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,547.19,365.38,180.44,331.19,342.97,384.9,674.19,674.19,389.71,5.5,-0.0950205815960696,314.8,314.07,310.326,307.026,Low CPI,-0.0950205815960696,340.77,424.35,-0.1969600565570873,-0.0950205815960696,-0.0891147651762587,False,0.0064634203370031,307.026,5.5,0,0.03063354005051549,8.960000000000036,0,0.0,-0.2799153286202027,0.0,False,356.72,-0.04471294012110351,-0.09860419963526948,340.77,0.0,252
253,2024-09-30,335.11,315.3,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,543.83,361.9,180.94,317.88,340.26,377.7,662.73,662.73,383.92,5.0,-0.1095551894563425,315.3,314.18,312.33,307.789,Low CPI,-0.1095551894563425,335.11,424.35,-0.2102981029810298,-0.1095551894563425,-0.0997701278313524,False,0.0063835189924741,307.789,5.5,0,0.026044902097604825,13.099999999999966,0,0.0,-0.3663191350840498,0.0,False,351.93,-0.04779359531725057,-0.09860419963526948,335.11,0.0,253
254,2024-10-31,335.28,315.66,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,540.11,362.54,179.44,309.89,337.4,374.57,656.53,656.53,382.97,5.0,-0.091972700682483,315.66,314.54,313.55,307.671,Low CPI,-0.091972700682483,335.28,424.35,-0.2098974902792507,-0.091972700682483,-0.1029466087005939,False,0.0062771235511382,307.671,5.5,0,0.026219283704959986,9.04000000000002,0,0.0,-0.36372396775209737,0.16999999999995907,False,349.73,-0.0413175878534871,-0.09802751917305211,335.11,0.0005072961117243862,254
255,2024-11-30,327.04,315.49,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,525.52,354.07,174.63,318.55,330.18,368.36,643.15,643.15,373.27,4.75,-0.1022783420258028,315.49,314.8,314.07,307.051,Low CPI,-0.1022783420258028,327.04,424.35,-0.2293154235890184,-0.1022783420258028,-0.1014496897606725,False,0.0077989219367431,307.051,5.5,0,0.02133489118293104,13.729999999999961,0,0.0,-0.48951325490087716,0.0,False,348.21,-0.06079664570230597,-0.09892184453813734,327.04,0.0,255
256,2024-12-31,327.63,315.61,,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,514.38,351.08,174.96,316.09,329.23,366.21,637.38,637.38,371.68,4.5,-0.0908510697338846,315.61,315.3,314.18,306.746,Low CPI,-0.0908510697338846,327.63,424.35,-0.2279250618593142,-0.0908510697338846,,True,0.0083526242065315,306.746,5.5,0,0.02205566735134128,7.480000000000018,0,0.0,-0.48050649768998166,0.589999999999975,True,344.32,-0.048472351301115234,-0.09892184453813734,327.04,0.0018040606653619586,256
257,2025-01-31,326.14,317.67,,1.34456,1.13478,1.1855,193.757,22086.0,99.443,5916.0,21376.75,60.675,9848.9,510.45,353.04,174.1,311.97,326.65,362.88,628.01,628.01,368.91,4.5,-0.0921642310368824,317.67,315.66,314.54,308.417,Low CPI,-0.0921642310368824,326.14,424.35,-0.2314363143631437,-0.0921642310368824,,True,0.0082880325004426,308.417,5.5,0,0.020894846475201186,9.139999999999986,0,0.0,-0.5032523760700413,0.0,True,340.77,-0.042932182997329565,-0.09878846245242108,326.14,0.0,257
258,2025-02-28,323.51,319.08,,1.34302,1.1483,1.1693,195.123,23813.0,98.822,6028.25,21909.75,73.771,9742.7,503.06,348.3,170.07,309.06,327.22,358.8,620.17,620.17,372.09,4.5,-0.0891147651762587,319.08,315.49,314.8,310.326,Low CPI,-0.0891147651762587,323.51,424.35,-0.2376340285141982,-0.0891147651762587,,True,0.0082196607778939,310.326,5.5,0,0.01956787816275509,3.5300000000000296,0,0.0,-0.5434011412643727,0.0,True,335.28,-0.03510498687664037,-0.09878846245242108,323.51,0.0,258
259,2025-03-31,321.13,319.8,,1.29169,1.08154,1.1938,193.677,23162.0,104.183,5653.25,19439.5,71.323,8142.1,501.39,349.57,172.01,305.8,325.19,358.33,619.1,619.1,372.42,4.5,-0.0997701278313524,319.8,315.61,315.3,312.33,Low CPI,-0.0997701278313524,321.13,424.35,-0.2432426063391068,-0.0997701278313524,,True,0.0072937450806789,312.33,5.0,0,0.0255657796755339,6.5,0,0.0,-0.5797334839117141,0.0,True,335.28,-0.04220353137675966,-0.09864494939105146,321.13,0.0,259
260,2025-04-30,315.7,320.8,,1.29169,1.08154,1.1938,193.677,23162.0,104.183,5653.25,19439.5,71.323,8142.1,488.47,346.52,172.34,298.35,318.84,353.64,619.1,610.99,367.72,4.5,-0.1029466087005939,320.8,317.67,315.66,313.55,Low CPI,-0.1029466087005939,315.7,424.35,-0.2560386473429952,-0.1029466087005939,,True,0.0075633101438813,313.55,5.0,0,0.022201528370291608,10.439999999999998,0,0.0,-0.6626261816323312,0.0,True,327.63,-0.036413026890089455,-0.09864494939105146,315.7,0.0,260
261,2025-05-31,314.25,321.47,,1.29169,1.08154,1.1938,193.677,23162.0,104.183,5653.25,19439.5,71.323,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.5,-0.1014496897606725,321.47,319.08,315.49,314.07,Low CPI,-0.1014496897606725,314.25,424.35,-0.2594556380346412,-0.1014496897606725,,True,0.0076326496397777,314.07,4.75,0,0.025266445980768586,9.259999999999991,0,0.0,-0.6847614324048714,0.0,True,327.63,-0.040838751030125436,-0.09756013862318744,314.25,0.0,261
