time,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
01/08/1971,5.75,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/09/1971,5.13,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/10/1971,5.13,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/11/1971,4.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/12/1971,3.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/01/1972,3.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/02/1972,3.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/03/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/04/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/05/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/06/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/07/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/08/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/09/1972,5.5,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01/10/1972,5.5,NaN,NaN,NaN,0,0,NaN,47.05882353,NaN,NaN,NaN,NaN,NaN
01/11/1972,5.5,NaN,NaN,NaN,0,0,NaN,47.05882353,NaN,NaN,NaN,NaN,NaN
01/12/1972,5.5,NaN,NaN,NaN,0,0,NaN,47.05882353,NaN,47.05882353,NaN,NaN,NaN
01/01/1973,6,NaN,NaN,NaN,0,0,NaN,53.84130541,NaN,NaN,NaN,NaN,NaN
01/02/1973,6.75,NaN,NaN,NaN,0,0,NaN,61.7560022,NaN,NaN,NaN,NaN,NaN
01/03/1973,7.25,NaN,NaN,NaN,0,0,NaN,65.94796361,NaN,NaN,NaN,NaN,NaN
01/04/1973,7.25,NaN,NaN,NaN,0,0,NaN,65.94796361,NaN,NaN,NaN,NaN,NaN
01/05/1973,8.25,NaN,NaN,NaN,0,0,NaN,72.85058218,NaN,NaN,NaN,NaN,NaN
01/06/1973,8.5,NaN,NaN,NaN,0,0,NaN,74.25558902,NaN,NaN,NaN,NaN,NaN
01/07/1973,10.5,NaN,NaN,NaN,0,0,NaN,82.19432084,NaN,NaN,NaN,NaN,NaN
01/08/1973,11,NaN,NaN,NaN,1,0,NaN,83.5592627,NaN,NaN,NaN,83.5592627,NaN
01/09/1973,9,NaN,NaN,NaN,0,0,NaN,62.81623357,NaN,NaN,NaN,NaN,NaN
01/10/1973,9,NaN,NaN,NaN,0,0,NaN,62.81623357,NaN,NaN,NaN,NaN,NaN
01/11/1973,9,NaN,NaN,NaN,0,0,NaN,62.81623357,63.56986863,NaN,NaN,NaN,NaN
01/12/1973,9,NaN,NaN,NaN,0,0,NaN,62.81623357,64.69539792,NaN,NaN,NaN,NaN
01/01/1974,9,NaN,NaN,NaN,0,0,NaN,62.81623357,65.82092721,62.81623357,NaN,NaN,NaN
01/02/1974,9,NaN,NaN,NaN,0,0,NaN,62.81623357,66.9464565,NaN,NaN,NaN,NaN
01/03/1974,10,NaN,NaN,NaN,0,0,NaN,68.84796627,68.01836085,NaN,NaN,NaN,NaN
01/04/1974,10.75,NaN,NaN,NaN,0,0,NaN,72.45666906,68.78269419,NaN,NaN,NaN,NaN
01/05/1974,13,NaN,NaN,NaN,0,0,NaN,79.95766545,69.78338718,NaN,NaN,NaN,NaN
01/06/1974,13,NaN,NaN,NaN,0,0,NaN,79.95766545,70.78408017,NaN,NaN,79.95766545,NaN
01/07/1974,9.25,NaN,NaN,NaN,0,0,NaN,52.38296974,69.32210785,NaN,NaN,NaN,NaN
01/08/1974,9.25,NaN,NaN,NaN,0,0,NaN,52.38296974,67.75977791,NaN,NaN,NaN,NaN
01/09/1974,9.25,NaN,NaN,NaN,0,0,NaN,52.38296974,65.63039568,NaN,NaN,NaN,NaN
01/10/1974,9.25,NaN,NaN,NaN,0,0,NaN,52.38296974,63.40351761,NaN,NaN,NaN,NaN
01/11/1974,9.25,NaN,NaN,NaN,0,0,NaN,52.38296974,62.65828448,NaN,NaN,NaN,NaN
01/12/1974,8,NaN,NaN,NaN,0,0,NaN,44.90553457,61.37894884,NaN,NaN,NaN,NaN
01/01/1975,7,NaN,NaN,NaN,0,0,NaN,39.98780366,59.7483467,NaN,NaN,NaN,NaN
01/02/1975,6,NaN,NaN,NaN,0,0,NaN,35.76928622,57.81642189,NaN,NaN,NaN,NaN
01/03/1975,5.5,NaN,NaN,NaN,0,0,NaN,33.84662673,55.74716426,NaN,NaN,NaN,NaN
01/04/1975,5.25,NaN,NaN,NaN,0,0,NaN,32.89455258,53.60990133,NaN,NaN,NaN,NaN
01/05/1975,5.25,NaN,NaN,NaN,0,0,NaN,32.89455258,51.04180036,32.89455258,NaN,NaN,NaN
01/06/1975,6.5,NaN,NaN,NaN,0,0,NaN,42.30542213,48.88813986,NaN,NaN,NaN,NaN
01/07/1975,6.5,NaN,NaN,NaN,0,0,NaN,42.30542213,46.19869391,NaN,NaN,NaN,NaN
01/08/1975,6.5,NaN,NaN,NaN,0,0,NaN,42.30542213,43.50924796,NaN,NaN,42.30542213,NaN
01/09/1975,6.5,NaN,NaN,NaN,0,0,NaN,42.30542213,42.78942313,NaN,NaN,NaN,NaN
01/10/1975,4.88,NaN,NaN,NaN,0,0,NaN,33.99488201,41.47598829,NaN,NaN,NaN,NaN
01/11/1975,4.88,NaN,NaN,NaN,0,0,NaN,33.99488201,40.16255345,NaN,NaN,NaN,NaN
01/12/1975,4.88,NaN,NaN,NaN,0,0,NaN,33.99488201,38.84911862,NaN,NaN,NaN,NaN
01/01/1976,4.75,NaN,NaN,NaN,0,0,NaN,33.3384926,37.48879882,NaN,NaN,NaN,NaN
01/02/1976,4.75,NaN,NaN,NaN,0,0,NaN,33.3384926,36.66258154,NaN,NaN,NaN,NaN
01/03/1976,4.75,NaN,NaN,NaN,0,0,NaN,33.3384926,36.18763075,33.3384926,33.3384926,NaN,NaN
01/04/1976,4.88,NaN,NaN,NaN,0,0,NaN,34.90823407,36.12612702,NaN,NaN,NaN,NaN
01/05/1976,5.5,NaN,NaN,NaN,0,0,NaN,41.9313199,36.70360511,NaN,NaN,NaN,NaN
01/06/1976,5.5,NaN,NaN,NaN,0,0,NaN,41.9313199,37.34908849,NaN,NaN,41.9313199,NaN
01/07/1976,5.13,NaN,NaN,NaN,0,0,NaN,39.01763699,37.78645166,NaN,NaN,NaN,NaN
01/08/1976,5.13,NaN,NaN,NaN,0,0,NaN,39.01763699,37.55160986,NaN,NaN,NaN,NaN
01/09/1976,5.13,NaN,NaN,NaN,0,0,NaN,39.01763699,37.31676807,NaN,NaN,NaN,NaN
01/10/1976,5,NaN,NaN,NaN,0,0,NaN,37.86308001,36.99945791,NaN,NaN,NaN,NaN
01/11/1976,4.75,NaN,NaN,NaN,0,1,NaN,35.67672478,36.52597953,35.67672478,NaN,NaN,NaN
01/12/1976,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,37.6541847,NaN,NaN,NaN,NaN
01/01/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,38.78238986,NaN,NaN,NaN,NaN
01/02/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,39.91059503,NaN,NaN,NaN,NaN
01/03/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,41.08568515,NaN,NaN,NaN,NaN
01/04/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,42.26077527,NaN,NaN,NaN,NaN
01/05/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,43.4358654,NaN,NaN,NaN,NaN
01/06/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,44.49883113,NaN,NaN,NaN,NaN
01/07/1977,5.88,NaN,NaN,NaN,0,0,NaN,49.78975432,45.06014787,NaN,NaN,NaN,NaN
01/08/1977,6,NaN,NaN,NaN,0,0,NaN,51.82067554,45.76653042,NaN,NaN,NaN,NaN
01/09/1977,6.25,NaN,NaN,NaN,0,0,NaN,55.82915687,46.96735327,NaN,NaN,NaN,NaN
01/10/1977,6.5,NaN,NaN,NaN,0,0,NaN,59.46138218,48.42762078,NaN,NaN,NaN,NaN
01/11/1977,6.5,NaN,NaN,NaN,0,0,NaN,59.46138218,49.88788829,NaN,NaN,NaN,NaN
01/12/1977,6.5,NaN,NaN,NaN,0,0,NaN,59.46138218,51.43062416,NaN,NaN,NaN,NaN
01/01/1978,6.75,NaN,NaN,NaN,0,0,NaN,63.23711083,53.39922317,NaN,NaN,NaN,NaN
01/02/1978,6.75,NaN,NaN,NaN,0,0,NaN,63.23711083,54.35974863,NaN,NaN,NaN,NaN
01/03/1978,6.75,NaN,NaN,NaN,0,0,NaN,63.23711083,55.3202741,NaN,NaN,NaN,NaN
01/04/1978,7.25,NaN,NaN,NaN,0,0,NaN,70.17589403,56.77642693,NaN,NaN,NaN,NaN
01/05/1978,7.5,NaN,NaN,NaN,0,0,NaN,72.92733028,58.42911093,NaN,NaN,NaN,NaN
01/06/1978,7.75,NaN,NaN,NaN,0,0,NaN,75.37397558,60.25655531,NaN,NaN,NaN,NaN
01/07/1978,7.88,NaN,NaN,NaN,0,0,NaN,76.56023898,62.16873278,NaN,NaN,NaN,NaN
01/08/1978,8.25,NaN,NaN,NaN,0,0,NaN,79.57584124,64.29631042,NaN,NaN,NaN,NaN
01/09/1978,8.75,NaN,NaN,NaN,0,0,NaN,82.79678699,66.65395561,NaN,NaN,NaN,NaN
01/10/1978,9,NaN,NaN,NaN,0,0,NaN,84.14328907,68.96271372,NaN,NaN,NaN,NaN
01/11/1978,9.88,NaN,NaN,NaN,0,0,NaN,87.77153525,71.24431217,NaN,NaN,NaN,NaN
01/12/1978,10,NaN,NaN,NaN,0,0,NaN,88.16907946,73.29486198,NaN,NaN,NaN,NaN
01/01/1979,10,NaN,NaN,NaN,0,0,NaN,88.16907946,75.34541179,NaN,NaN,NaN,NaN
01/02/1979,10,NaN,NaN,NaN,0,0,NaN,88.16907946,77.39596159,NaN,NaN,NaN,NaN
01/03/1979,10,NaN,NaN,NaN,0,0,NaN,88.16907946,79.17681649,NaN,NaN,NaN,NaN
01/04/1979,10.25,NaN,NaN,NaN,0,0,NaN,89.15687165,81.02822798,NaN,NaN,NaN,NaN
01/05/1979,10.25,NaN,NaN,NaN,0,0,NaN,89.15687165,82.87963947,NaN,NaN,NaN,NaN
01/06/1979,10.25,NaN,NaN,NaN,0,0,NaN,89.15687165,84.23542358,NaN,NaN,NaN,NaN
01/07/1979,10.63,NaN,NaN,NaN,0,0,NaN,90.64041807,85.50064414,NaN,NaN,NaN,NaN
01/08/1979,11.38,NaN,NaN,NaN,0,0,NaN,92.74906138,86.7417217,NaN,NaN,NaN,NaN
01/09/1979,11.5,NaN,NaN,NaN,0,0,NaN,93.02002153,87.91742045,NaN,NaN,NaN,NaN
01/10/1979,15.5,NaN,NaN,NaN,0,0,NaN,97.01895096,89.16335686,NaN,NaN,NaN,NaN
01/11/1979,15.5,NaN,NaN,NaN,0,0,NaN,97.01895096,90.17922571,NaN,NaN,97.01895096,NaN
01/12/1979,14,NaN,NaN,NaN,0,0,NaN,77.66692626,89.71662837,NaN,NaN,NaN,NaN
01/01/1980,14,NaN,NaN,NaN,0,0,NaN,77.66692626,88.99487059,NaN,NaN,NaN,NaN
01/02/1980,15,NaN,NaN,NaN,0,0,NaN,80.65098164,88.4578636,NaN,NaN,NaN,NaN
01/03/1980,20,NaN,NaN,NaN,1,0,NaN,88.74710736,88.49915131,NaN,NaN,NaN,NaN
01/04/1980,11.5,NaN,NaN,NaN,0,0,NaN,50.2520137,85.79078947,NaN,NaN,NaN,NaN
01/05/1980,10.75,NaN,NaN,NaN,0,0,NaN,48.26275923,82.94033802,NaN,NaN,NaN,NaN
01/06/1980,9.5,NaN,NaN,NaN,0,0,NaN,45.06112072,79.79064153,NaN,NaN,NaN,NaN
01/07/1980,9.5,NaN,NaN,NaN,0,0,NaN,45.06112072,76.64094503,45.06112072,NaN,NaN,NaN
01/08/1980,10,NaN,NaN,NaN,0,0,NaN,46.70135423,73.60840807,NaN,NaN,NaN,NaN
01/09/1980,12,NaN,NaN,NaN,0,0,NaN,52.77491408,70.90372922,NaN,NaN,NaN,NaN
01/10/1980,13.75,NaN,NaN,NaN,0,0,NaN,57.3541846,68.37552373,NaN,NaN,NaN,NaN
01/11/1980,18,NaN,NaN,NaN,0,0,NaN,65.98147771,66.44419917,NaN,NaN,NaN,NaN
01/12/1980,18,NaN,NaN,NaN,0,0,NaN,65.98147771,64.2272368,NaN,NaN,NaN,NaN
01/01/1981,16,NaN,NaN,NaN,0,0,NaN,59.4208224,61.54165619,NaN,NaN,NaN,NaN
01/02/1981,16,NaN,NaN,NaN,0,0,NaN,59.4208224,60.23836305,NaN,NaN,NaN,NaN
01/03/1981,16,NaN,NaN,NaN,0,0,NaN,59.4208224,58.93506992,NaN,NaN,NaN,NaN
01/04/1981,16,NaN,NaN,NaN,0,0,NaN,59.4208224,57.41862997,NaN,NaN,NaN,NaN
01/05/1981,20,NaN,NaN,NaN,1,0,NaN,67.98440498,55.9355798,NaN,NaN,67.98440498,67.98440498
01/06/1981,15.5,NaN,NaN,NaN,0,0,NaN,54.14169036,56.21341385,NaN,NaN,NaN,NaN
01/07/1981,15.5,NaN,NaN,NaN,0,0,NaN,54.14169036,56.6333375,NaN,NaN,NaN,NaN
01/08/1981,15.5,NaN,NaN,NaN,0,0,NaN,54.14169036,57.28194962,NaN,NaN,NaN,NaN
01/09/1981,15.5,NaN,NaN,NaN,0,0,NaN,54.14169036,57.93056174,NaN,NaN,NaN,NaN
01/10/1981,15.5,NaN,NaN,NaN,0,0,NaN,54.14169036,58.46201432,NaN,NaN,NaN,NaN
01/11/1981,13,NaN,NaN,NaN,0,0,NaN,46.51922669,58.01517951,NaN,NaN,NaN,NaN
01/12/1981,12,NaN,NaN,NaN,0,1,NaN,43.85929852,57.05125907,43.85929852,NaN,NaN,NaN
01/01/1982,15,NaN,NaN,NaN,0,0,NaN,52.61318447,56.09638098,NaN,NaN,NaN,NaN
01/02/1982,15,NaN,NaN,NaN,0,0,NaN,52.61318447,55.14150289,NaN,NaN,NaN,NaN
01/03/1982,15,NaN,NaN,NaN,0,0,NaN,52.61318447,54.65524304,NaN,NaN,NaN,NaN
01/04/1982,13,NaN,NaN,NaN,0,0,NaN,46.56721308,53.73712809,NaN,NaN,NaN,NaN
01/05/1982,13,NaN,NaN,NaN,0,0,NaN,46.56721308,52.81901314,NaN,NaN,NaN,NaN
01/06/1982,13,NaN,NaN,NaN,0,0,NaN,46.56721308,51.90089819,NaN,NaN,NaN,NaN
01/07/1982,11.5,NaN,NaN,NaN,0,0,NaN,42.04170699,50.04784833,NaN,NaN,NaN,NaN
01/08/1982,9.5,NaN,NaN,NaN,0,0,NaN,36.89345648,48.81583163,NaN,NaN,NaN,NaN
01/09/1982,10,NaN,NaN,NaN,0,0,NaN,38.90760357,47.72768257,NaN,NaN,NaN,NaN
01/10/1982,9.5,NaN,NaN,NaN,0,0,NaN,37.61472032,46.54718471,NaN,NaN,NaN,NaN
01/11/1982,9,NaN,NaN,NaN,0,0,NaN,36.31515702,45.2738609,NaN,NaN,NaN,NaN
01/12/1982,8.5,NaN,NaN,NaN,0,0,NaN,35.0124499,43.90748658,NaN,NaN,NaN,NaN
01/01/1983,8.5,NaN,NaN,NaN,0,0,NaN,35.0124499,43.08557396,NaN,NaN,NaN,NaN
01/02/1983,8.5,NaN,NaN,NaN,0,0,NaN,35.0124499,42.4536562,NaN,NaN,NaN,NaN
01/03/1983,8.5,NaN,NaN,NaN,0,0,NaN,35.0124499,41.19646087,NaN,NaN,NaN,NaN
01/04/1983,8.5,NaN,NaN,NaN,0,0,NaN,35.0124499,39.93926554,35.0124499,NaN,NaN,NaN
01/05/1983,9.63,NaN,NaN,NaN,0,0,NaN,41.84211375,39.16990335,NaN,NaN,41.84211375,NaN
01/06/1983,9.63,NaN,NaN,NaN,0,0,NaN,41.84211375,38.83239625,NaN,NaN,NaN,NaN
01/07/1983,9.63,NaN,NaN,NaN,0,0,NaN,41.84211375,38.49488916,NaN,NaN,NaN,NaN
01/08/1983,9.63,NaN,NaN,NaN,0,0,NaN,41.84211375,38.15738206,NaN,NaN,NaN,NaN
01/09/1983,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,38.09530065,NaN,NaN,NaN,NaN
01/10/1983,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,38.40095142,NaN,NaN,NaN,NaN
01/11/1983,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,38.56273454,NaN,NaN,NaN,NaN
01/12/1983,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,38.81686646,NaN,NaN,NaN,NaN
01/01/1984,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,39.16382433,NaN,NaN,NaN,NaN
01/02/1984,9.5,NaN,NaN,NaN,0,0,NaN,41.17256723,39.60383271,41.17256723,NaN,NaN,NaN
01/03/1984,10.5,NaN,NaN,NaN,0,0,NaN,50.64868802,40.72070687,NaN,NaN,NaN,NaN
01/04/1984,10.5,NaN,NaN,NaN,0,0,NaN,50.64868802,41.83758102,NaN,NaN,NaN,NaN
01/05/1984,10.5,NaN,NaN,NaN,0,0,NaN,50.64868802,42.95445517,NaN,NaN,NaN,NaN
01/06/1984,10.5,NaN,NaN,NaN,0,0,NaN,50.64868802,44.07132932,NaN,NaN,NaN,NaN
01/07/1984,11,NaN,NaN,NaN,0,0,NaN,55.47247364,45.04492645,NaN,NaN,NaN,NaN
01/08/1984,11.75,NaN,NaN,NaN,0,0,NaN,61.54437989,46.45223118,NaN,NaN,NaN,NaN
01/09/1984,11.75,NaN,NaN,NaN,0,0,NaN,61.54437989,47.8595359,NaN,NaN,61.54437989,NaN
01/10/1984,10,NaN,NaN,NaN,0,0,NaN,44.95526536,48.08190387,NaN,NaN,NaN,NaN
01/11/1984,9,NaN,NaN,NaN,0,0,NaN,38.55924343,47.89523789,NaN,NaN,NaN,NaN
01/12/1984,8.25,NaN,NaN,NaN,0,0,NaN,34.58492908,47.42469231,NaN,NaN,NaN,NaN
01/01/1985,8.25,NaN,NaN,NaN,0,0,NaN,34.58492908,46.95414672,NaN,NaN,NaN,NaN
01/02/1985,9,NaN,NaN,NaN,0,0,NaN,41.56954236,46.98250209,NaN,NaN,NaN,NaN
01/03/1985,8.5,NaN,NaN,NaN,0,0,NaN,38.60978976,46.79944656,NaN,NaN,NaN,NaN
01/04/1985,8.25,NaN,NaN,NaN,0,0,NaN,37.18420402,46.51456347,NaN,NaN,NaN,NaN
01/05/1985,7.75,NaN,NaN,NaN,0,0,NaN,34.44492758,45.35715201,NaN,NaN,NaN,NaN
01/06/1985,7.75,NaN,NaN,NaN,0,0,NaN,34.44492758,44.19974055,34.44492758,NaN,NaN,NaN
01/07/1985,7.75,NaN,NaN,NaN,0,0,NaN,34.44492758,43.04232909,NaN,NaN,NaN,NaN
01/08/1985,8,NaN,NaN,NaN,0,0,NaN,37.32812332,42.09086018,NaN,NaN,NaN,NaN
01/09/1985,8,NaN,NaN,NaN,0,0,NaN,37.32812332,40.79483516,NaN,NaN,NaN,NaN
01/10/1985,8,NaN,NaN,NaN,0,0,NaN,37.32812332,39.06510255,NaN,NaN,NaN,NaN
01/11/1985,8,NaN,NaN,NaN,0,0,NaN,37.32812332,37.33536994,NaN,NaN,37.32812332,NaN
01/12/1985,7.75,NaN,NaN,NaN,0,0,NaN,35.24323714,36.64165364,NaN,NaN,NaN,NaN
01/01/1986,7.75,NaN,NaN,NaN,0,0,NaN,35.24323714,36.40479604,NaN,NaN,NaN,NaN
01/02/1986,7.75,NaN,NaN,NaN,0,0,NaN,35.24323714,36.45181805,NaN,NaN,NaN,NaN
01/03/1986,7.25,NaN,NaN,NaN,0,0,NaN,30.92819697,36.1906229,NaN,NaN,NaN,NaN
01/04/1986,6.75,NaN,NaN,NaN,0,0,NaN,27.32524994,35.17317344,NaN,NaN,NaN,NaN
01/05/1986,6.88,NaN,NaN,NaN,0,0,NaN,29.62089656,34.53110964,NaN,NaN,NaN,NaN
01/06/1986,6.88,NaN,NaN,NaN,0,0,NaN,29.62089656,33.99087339,NaN,NaN,NaN,NaN
01/07/1986,6.38,NaN,NaN,NaN,0,0,NaN,25.96269759,33.38499982,NaN,NaN,NaN,NaN
01/08/1986,5.88,NaN,NaN,NaN,0,0,NaN,22.91498888,32.56143277,NaN,NaN,NaN,NaN
01/09/1986,5.88,NaN,NaN,NaN,0,0,NaN,22.91498888,31.73786572,NaN,NaN,NaN,NaN
01/10/1986,5.88,NaN,NaN,NaN,0,0,NaN,22.91498888,30.70835612,NaN,NaN,NaN,NaN
01/11/1986,5.88,NaN,NaN,NaN,0,0,NaN,22.91498888,29.67884651,22.91498888,NaN,NaN,NaN
01/12/1986,6,NaN,NaN,NaN,0,0,NaN,25.7294188,28.85036762,NaN,NaN,NaN,NaN
01/01/1987,6,NaN,NaN,NaN,0,0,NaN,25.7294188,28.02188872,NaN,NaN,NaN,NaN
01/02/1987,6,NaN,NaN,NaN,0,0,NaN,25.7294188,27.34233027,NaN,NaN,NaN,NaN
01/03/1987,6,NaN,NaN,NaN,0,0,NaN,25.7294188,26.66277182,NaN,NaN,NaN,NaN
01/04/1987,6.5,NaN,NaN,NaN,0,0,NaN,38.34521779,26.88434187,NaN,NaN,NaN,NaN
01/05/1987,6.75,NaN,NaN,NaN,0,0,NaN,43.51187649,27.78317612,NaN,NaN,NaN,NaN
01/06/1987,6.75,NaN,NaN,NaN,0,0,NaN,43.51187649,28.93936373,NaN,NaN,NaN,NaN
01/07/1987,6.75,NaN,NaN,NaN,0,0,NaN,43.51187649,29.93157658,NaN,NaN,NaN,NaN
01/08/1987,6.75,NaN,NaN,NaN,0,0,NaN,43.51187649,30.92378943,NaN,NaN,NaN,NaN
01/09/1987,7.25,NaN,NaN,NaN,0,0,NaN,53.90342742,32.91955585,NaN,NaN,NaN,NaN
01/10/1987,7.25,NaN,NaN,NaN,0,0,NaN,53.90342742,35.13301574,NaN,NaN,53.90342742,NaN
01/11/1987,6.88,NaN,NaN,NaN,0,0,NaN,46.5535936,36.82148751,NaN,NaN,NaN,NaN
01/12/1987,6.88,NaN,NaN,NaN,0,0,NaN,46.5535936,38.50995928,NaN,NaN,NaN,NaN
01/01/1988,6.63,NaN,NaN,NaN,0,0,NaN,42.05958617,39.87743051,NaN,NaN,NaN,NaN
01/02/1988,6.5,NaN,NaN,NaN,0,0,NaN,39.90249428,40.88979305,39.90249428,NaN,NaN,NaN
01/03/1988,6.75,NaN,NaN,NaN,0,0,NaN,45.67284191,42.31432327,NaN,NaN,NaN,NaN
01/04/1988,6.75,NaN,NaN,NaN,0,0,NaN,45.67284191,43.73885349,NaN,NaN,NaN,NaN
01/05/1988,7.25,NaN,NaN,NaN,0,0,NaN,55.56833576,45.8702047,NaN,NaN,NaN,NaN
01/06/1988,7.5,NaN,NaN,NaN,0,0,NaN,59.53690758,47.38389683,NaN,NaN,NaN,NaN
01/07/1988,7.75,NaN,NaN,NaN,0,0,NaN,63.08749244,48.78215511,NaN,NaN,NaN,NaN
01/08/1988,8.25,NaN,NaN,NaN,0,0,NaN,68.95492626,50.59951581,NaN,NaN,NaN,NaN
01/09/1988,8.25,NaN,NaN,NaN,0,0,NaN,68.95492626,52.41687651,NaN,NaN,NaN,NaN
01/10/1988,8.25,NaN,NaN,NaN,0,0,NaN,68.95492626,54.23423721,NaN,NaN,NaN,NaN
01/11/1988,8.38,NaN,NaN,NaN,0,0,NaN,70.47875687,55.41818931,NaN,NaN,NaN,NaN
01/12/1988,8.75,NaN,NaN,NaN,0,0,NaN,74.33935517,56.87789843,NaN,NaN,NaN,NaN
01/01/1989,8.75,NaN,NaN,NaN,0,0,NaN,74.33935517,58.86259569,NaN,NaN,NaN,NaN
01/02/1989,9.75,NaN,NaN,NaN,0,0,NaN,81.79978848,61.38018104,NaN,NaN,NaN,NaN
01/03/1989,9.75,NaN,NaN,NaN,0,0,NaN,81.79978848,64.21876692,NaN,NaN,NaN,NaN
01/04/1989,9.75,NaN,NaN,NaN,0,0,NaN,81.79978848,67.21143079,NaN,NaN,NaN,NaN
01/05/1989,9.75,NaN,NaN,NaN,0,0,NaN,81.79978848,69.79192697,NaN,NaN,81.79978848,NaN
01/06/1989,9.63,NaN,NaN,NaN,0,0,NaN,78.13328138,72.11052979,NaN,NaN,NaN,NaN
01/07/1989,9,NaN,NaN,NaN,0,0,NaN,62.3359735,72.59393249,NaN,NaN,NaN,NaN
01/08/1989,9,NaN,NaN,NaN,0,0,NaN,62.3359735,72.79386577,NaN,NaN,NaN,NaN
01/09/1989,9,NaN,NaN,NaN,0,0,NaN,62.3359735,72.74018584,NaN,NaN,NaN,NaN
01/10/1989,8.5,NaN,NaN,NaN,0,0,NaN,51.92867991,71.52402539,NaN,NaN,NaN,NaN
01/11/1989,8.5,NaN,NaN,NaN,0,0,NaN,51.92867991,70.30786494,NaN,NaN,NaN,NaN
01/12/1989,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,68.76429996,NaN,NaN,NaN,NaN
01/01/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,67.11188995,NaN,NaN,NaN,NaN
01/02/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,65.18372291,NaN,NaN,NaN,NaN
01/03/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,63.25555587,NaN,NaN,NaN,NaN
01/04/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,60.79450074,NaN,NaN,NaN,NaN
01/05/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,58.33344561,NaN,NaN,NaN,NaN
01/06/1990,8.25,NaN,NaN,NaN,0,0,NaN,47.34501665,55.87239048,NaN,NaN,47.34501665,NaN
01/07/1990,8,NaN,NaN,NaN,0,0,NaN,41.2310557,52.97462385,NaN,NaN,NaN,NaN
01/08/1990,8,NaN,NaN,NaN,0,0,NaN,41.2310557,50.33875059,NaN,NaN,NaN,NaN
01/09/1990,8,NaN,NaN,NaN,0,0,NaN,41.2310557,48.83125646,NaN,NaN,NaN,NaN
01/10/1990,7.75,NaN,NaN,NaN,0,0,NaN,35.50458688,46.91472885,NaN,NaN,NaN,NaN
01/11/1990,7.5,NaN,NaN,NaN,0,0,NaN,30.88507776,44.66823629,NaN,NaN,NaN,NaN
01/12/1990,7,NaN,NaN,NaN,0,0,NaN,24.12449329,42.68222296,NaN,NaN,NaN,NaN
01/01/1991,6.75,NaN,NaN,NaN,0,0,NaN,21.58083653,40.51451987,NaN,NaN,NaN,NaN
01/02/1991,6.25,NaN,NaN,NaN,0,0,NaN,17.5868766,38.38893843,NaN,NaN,NaN,NaN
01/03/1991,6,NaN,NaN,NaN,0,0,NaN,15.99311561,36.14951693,NaN,NaN,NaN,NaN
01/04/1991,5.75,NaN,NaN,NaN,0,0,NaN,14.57107872,33.80852136,NaN,NaN,NaN,NaN
01/05/1991,5.75,NaN,NaN,NaN,0,0,NaN,14.57107872,31.4675258,NaN,NaN,NaN,NaN
