time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1979-11-01,2.071,2.199,2.0665,2.199,NaN,NaN,NaN,0,1,0,61.0501534834335,62.01054090352939,NaN,NaN,NaN,NaN
1979-12-03,2.213,2.2455,2.1665,2.2185,NaN,NaN,NaN,0,0,0,62.05239614438629,61.60324403886737,NaN,NaN,NaN,NaN
1980-01-01,2.2427,2.2855,2.237,2.2667,NaN,NaN,NaN,0,0,0,64.48502449489902,62.35365430771474,NaN,NaN,NaN,NaN
1980-02-01,2.274,2.3131,2.272,2.273,NaN,NaN,NaN,1,0,0,64.80262405128236,62.6691364709841,NaN,NaN,NaN,NaN
1980-03-03,2.242,2.242,2.16,2.16,NaN,NaN,NaN,0,0,0,55.25748874704038,62.62159792657413,NaN,NaN,NaN,NaN
1980-04-01,2.1515,2.283,2.135,2.2585,NaN,NaN,NaN,0,1,0,60.692576331782874,62.807131550074224,NaN,NaN,NaN,NaN
1980-05-01,2.259,2.37,2.2555,2.3425,NaN,NaN,NaN,0,0,0,64.63764943458978,63.101327291085404,NaN,NaN,NaN,NaN
1980-06-02,2.3365,2.3555,2.303,2.3555,NaN,NaN,NaN,0,0,0,65.21943884195176,63.41258451892783,NaN,NaN,NaN,NaN
1980-07-01,2.3615,2.3965,2.3425,2.3425,NaN,NaN,NaN,0,0,0,64.08401224636694,63.63326299279886,NaN,NaN,NaN,NaN
1980-08-01,2.333,2.396,2.333,2.396,NaN,NaN,NaN,0,0,0,66.65669240364687,63.56830672116261,NaN,NaN,NaN,NaN
1980-09-01,2.418,2.418,2.384,2.387,NaN,NaN,NaN,0,0,0,65.80277551104129,63.21522130663546,NaN,NaN,NaN,NaN
1980-10-01,2.391,2.442,2.386,2.4365,NaN,NaN,NaN,0,0,0,68.21460618871241,63.017298884084504,NaN,NaN,68.21460618871241,68.21460618871241
1980-11-03,2.443,2.446,2.339,2.3575,NaN,NaN,NaN,1,0,0,60.839804580009265,62.686739590405274,NaN,NaN,NaN,NaN
1980-12-01,2.3485,2.39,2.309,2.389,NaN,NaN,NaN,0,0,0,62.57711863913193,63.312311507019615,NaN,NaN,NaN,NaN
1981-01-01,2.382,2.427,2.3655,2.3655,NaN,NaN,NaN,0,0,0,60.42343989591491,63.26754625076829,NaN,NaN,NaN,NaN
1981-02-02,2.349,2.356,2.204,2.204,NaN,NaN,NaN,0,0,0,48.15709913321672,62.27502503568475,NaN,NaN,NaN,NaN
1981-03-02,2.1805,2.2805,2.1805,2.2325,NaN,NaN,NaN,0,0,0,50.0829194898259,61.2463032496081,NaN,NaN,NaN,NaN
1981-04-01,2.246,2.246,2.1395,2.1395,NaN,NaN,NaN,0,0,0,44.29993132546717,59.78182519776415,NaN,NaN,NaN,NaN
1981-05-01,2.143,2.143,2.06,2.07,NaN,NaN,NaN,0,0,0,40.53323608100181,58.73009286447568,NaN,NaN,NaN,NaN
1981-06-01,2.0575,2.0575,1.93,1.93,NaN,NaN,NaN,0,0,0,34.22106370888842,56.83927053426894,NaN,NaN,NaN,NaN
1981-07-01,1.9025,1.9025,1.84,1.84,NaN,NaN,NaN,0,0,0,30.890680525573103,54.42877275505346,NaN,NaN,NaN,NaN
1981-08-03,1.8015,1.8765,1.771,1.845,NaN,NaN,NaN,0,1,0,31.290743287457715,52.00529450116103,NaN,NaN,NaN,NaN
1981-09-01,1.832,1.854,1.779,1.803,NaN,NaN,NaN,0,0,0,29.733687222659967,49.55169985661053,29.733687222659967,NaN,NaN,NaN
1981-10-01,1.831,1.901,1.805,1.862,NaN,NaN,NaN,0,0,0,34.65296832806723,47.265719565497704,NaN,NaN,NaN,NaN
1981-11-02,1.8725,1.956,1.867,1.955,NaN,NaN,NaN,1,0,0,41.59405048485688,45.53652492077025,NaN,NaN,41.59405048485688,NaN
