time,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
01/08/1975,54.3,NaN,NaN,NaN,0,0,NaN,99.99987017,99.99978677,NaN,NaN,NaN,NaN
01/09/1975,54.6,NaN,NaN,NaN,0,0,NaN,99.99987834,99.99980386,NaN,NaN,NaN,NaN
01/10/1975,54.9,NaN,NaN,NaN,0,0,NaN,99.99988606,99.99981828,NaN,NaN,NaN,NaN
01/11/1975,55.3,NaN,NaN,NaN,0,0,NaN,99.99989557,99.99983071,NaN,NaN,NaN,NaN
01/12/1975,55.5,NaN,NaN,NaN,0,0,NaN,99.99990006,99.99984155,NaN,NaN,NaN,NaN
01/01/1976,55.6,NaN,NaN,NaN,0,0,NaN,99.99990233,99.99985118,NaN,NaN,NaN,NaN
01/02/1976,55.8,NaN,NaN,NaN,0,0,NaN,99.99990687,99.99985988,NaN,NaN,NaN,NaN
01/03/1976,55.9,NaN,NaN,NaN,0,0,NaN,99.99990914,99.99986813,NaN,NaN,NaN,NaN
01/04/1976,56.1,NaN,NaN,NaN,0,0,NaN,99.99991368,99.99987555,NaN,NaN,NaN,NaN
01/05/1976,56.5,NaN,NaN,NaN,0,0,NaN,99.99992207,99.99988303,NaN,NaN,NaN,NaN
01/06/1976,56.8,NaN,NaN,NaN,0,0,NaN,99.99992775,99.99989037,NaN,NaN,NaN,NaN
01/07/1976,57.1,NaN,NaN,NaN,0,0,NaN,99.999933,99.99989729,NaN,NaN,NaN,NaN
01/08/1976,57.4,NaN,NaN,NaN,0,0,NaN,99.99993786,99.99990359,NaN,NaN,NaN,NaN
01/09/1976,57.6,NaN,NaN,NaN,0,0,NaN,99.99994094,99.99990885,NaN,NaN,NaN,NaN
01/10/1976,57.9,NaN,NaN,NaN,0,0,NaN,99.99994532,99.99991421,NaN,NaN,NaN,NaN
01/11/1976,58,NaN,NaN,NaN,0,0,NaN,99.99994673,99.9999191,NaN,NaN,NaN,NaN
01/12/1976,58.2,NaN,NaN,NaN,0,0,NaN,99.99994955,99.99992363,NaN,NaN,NaN,NaN
01/01/1977,58.5,NaN,NaN,NaN,0,0,NaN,99.99995352,99.99992777,NaN,NaN,NaN,NaN
01/02/1977,59.1,NaN,NaN,NaN,0,0,NaN,99.99996025,99.99993207,NaN,NaN,NaN,NaN
01/03/1977,59.5,NaN,NaN,NaN,0,0,NaN,99.999964,99.99993648,NaN,NaN,NaN,NaN
01/04/1977,60,NaN,NaN,NaN,0,0,NaN,99.99996805,99.99994085,NaN,NaN,NaN,NaN
01/05/1977,60.3,NaN,NaN,NaN,0,0,NaN,99.99997021,99.99994521,NaN,NaN,NaN,NaN
01/06/1977,60.7,NaN,NaN,NaN,0,0,NaN,99.99997286,99.99994944,NaN,NaN,NaN,NaN
01/07/1977,61,NaN,NaN,NaN,0,0,NaN,99.99997467,99.99995319,NaN,NaN,NaN,NaN
01/08/1977,61.2,NaN,NaN,NaN,0,0,NaN,99.99997583,99.99995663,NaN,NaN,NaN,NaN
01/09/1977,61.4,NaN,NaN,NaN,0,0,NaN,99.99997697,99.99995977,NaN,NaN,NaN,NaN
01/10/1977,61.6,NaN,NaN,NaN,0,0,NaN,99.99997808,99.99996264,NaN,NaN,NaN,NaN
01/11/1977,61.9,NaN,NaN,NaN,0,0,NaN,99.99997966,99.99996541,NaN,NaN,NaN,NaN
01/12/1977,62.1,NaN,NaN,NaN,0,0,NaN,99.99998066,99.99996793,NaN,NaN,NaN,NaN
01/01/1978,62.5,NaN,NaN,NaN,0,0,NaN,99.99998252,99.99997049,NaN,NaN,NaN,NaN
01/02/1978,62.9,NaN,NaN,NaN,0,0,NaN,99.99998416,99.99997296,NaN,NaN,NaN,NaN
01/03/1978,63.4,NaN,NaN,NaN,0,0,NaN,99.99998593,99.99997528,NaN,NaN,NaN,NaN
01/04/1978,63.9,NaN,NaN,NaN,0,0,NaN,99.99998745,99.99997722,NaN,NaN,NaN,NaN
01/05/1978,64.5,NaN,NaN,NaN,0,0,NaN,99.99998898,99.999979,NaN,NaN,NaN,NaN
01/06/1978,65.2,NaN,NaN,NaN,0,0,NaN,99.99999044,99.9999806,NaN,NaN,NaN,NaN
01/07/1978,65.7,NaN,NaN,NaN,0,0,NaN,99.99999133,99.99998211,NaN,NaN,NaN,NaN
01/08/1978,66,NaN,NaN,NaN,0,0,NaN,99.99999182,99.99998346,NaN,NaN,NaN,NaN
01/09/1978,66.5,NaN,NaN,NaN,0,0,NaN,99.99999258,99.99998474,NaN,NaN,NaN,NaN
01/10/1978,67.1,NaN,NaN,NaN,0,0,NaN,99.99999337,99.999986,NaN,NaN,NaN,NaN
01/11/1978,67.4,NaN,NaN,NaN,0,0,NaN,99.99999373,99.99998719,NaN,NaN,NaN,NaN
01/12/1978,67.7,NaN,NaN,NaN,0,0,NaN,99.99999407,99.99998834,NaN,NaN,NaN,NaN
01/01/1979,68.3,NaN,NaN,NaN,0,0,NaN,99.9999947,99.99998941,NaN,NaN,NaN,NaN
01/02/1979,69.1,NaN,NaN,NaN,0,0,NaN,99.9999954,99.99999046,NaN,NaN,NaN,NaN
01/03/1979,69.8,NaN,NaN,NaN,0,0,NaN,99.99999591,99.99999142,NaN,NaN,NaN,NaN
01/04/1979,70.6,NaN,NaN,NaN,0,0,NaN,99.9999964,99.99999229,NaN,NaN,NaN,NaN
01/05/1979,71.5,NaN,NaN,NaN,0,0,NaN,99.99999686,99.99999307,NaN,NaN,NaN,NaN
01/06/1979,72.3,NaN,NaN,NaN,0,0,NaN,99.9999972,99.99999377,NaN,NaN,NaN,NaN
01/07/1979,73.1,NaN,NaN,NaN,0,0,NaN,99.99999749,99.99999438,NaN,NaN,NaN,NaN
01/08/1979,73.8,NaN,NaN,NaN,0,0,NaN,99.99999772,99.9999949,NaN,NaN,NaN,NaN
01/09/1979,74.6,NaN,NaN,NaN,0,0,NaN,99.99999794,99.99999537,NaN,NaN,NaN,NaN
01/10/1979,75.2,NaN,NaN,NaN,0,0,NaN,99.9999981,99.99999582,NaN,NaN,NaN,NaN
01/11/1979,75.9,NaN,NaN,NaN,0,0,NaN,99.99999826,99.99999623,NaN,NaN,NaN,NaN
01/12/1979,76.7,NaN,NaN,NaN,0,0,NaN,99.99999843,99.99999659,NaN,NaN,NaN,NaN
01/01/1980,77.8,NaN,NaN,NaN,0,0,NaN,99.99999862,99.99999694,NaN,NaN,NaN,NaN
01/02/1980,78.9,NaN,NaN,NaN,0,0,NaN,99.99999878,99.99999727,NaN,NaN,NaN,NaN
01/03/1980,80.1,NaN,NaN,NaN,0,0,NaN,99.99999893,99.99999757,NaN,NaN,NaN,NaN
01/04/1980,81,NaN,NaN,NaN,0,0,NaN,99.99999902,99.99999783,NaN,NaN,NaN,NaN
01/05/1980,81.8,NaN,NaN,NaN,0,0,NaN,99.9999991,99.99999806,NaN,NaN,NaN,NaN
01/06/1980,82.7,NaN,NaN,NaN,0,0,NaN,99.99999918,99.99999826,NaN,NaN,NaN,NaN
01/07/1980,82.7,NaN,NaN,NaN,0,0,NaN,99.99999918,99.99999843,NaN,NaN,NaN,NaN
01/08/1980,83.3,NaN,NaN,NaN,0,0,NaN,99.99999923,99.99999857,NaN,NaN,NaN,NaN
01/09/1980,84,NaN,NaN,NaN,0,0,NaN,99.99999929,99.9999987,NaN,NaN,NaN,NaN
01/10/1980,84.8,NaN,NaN,NaN,0,0,NaN,99.99999935,99.99999881,NaN,NaN,NaN,NaN
01/11/1980,85.5,NaN,NaN,NaN,0,0,NaN,99.99999939,99.99999892,NaN,NaN,NaN,NaN
01/12/1980,86.3,NaN,NaN,NaN,0,0,NaN,99.99999944,99.99999901,NaN,NaN,NaN,NaN
01/01/1981,87,NaN,NaN,NaN,0,0,NaN,99.99999948,99.9999991,NaN,NaN,NaN,NaN
01/02/1981,87.9,NaN,NaN,NaN,0,0,NaN,99.99999953,99.99999918,NaN,NaN,NaN,NaN
01/03/1981,88.5,NaN,NaN,NaN,0,0,NaN,99.99999956,99.99999925,NaN,NaN,NaN,NaN
01/04/1981,89.1,NaN,NaN,NaN,0,0,NaN,99.99999959,99.99999931,NaN,NaN,NaN,NaN
01/05/1981,89.8,NaN,NaN,NaN,0,0,NaN,99.99999962,99.99999935,NaN,NaN,NaN,NaN
01/06/1981,90.6,NaN,NaN,NaN,0,0,NaN,99.99999965,99.9999994,NaN,NaN,NaN,NaN
01/07/1981,91.6,NaN,NaN,NaN,0,0,NaN,99.99999968,99.99999944,NaN,NaN,NaN,NaN
01/08/1981,92.3,NaN,NaN,NaN,0,0,NaN,99.9999997,99.99999948,NaN,NaN,NaN,NaN
01/09/1981,93.2,NaN,NaN,NaN,0,0,NaN,99.99999973,99.99999952,NaN,NaN,NaN,NaN
01/10/1981,93.4,NaN,NaN,NaN,0,0,NaN,99.99999973,99.99999955,NaN,NaN,NaN,NaN
01/11/1981,93.7,NaN,NaN,NaN,0,0,NaN,99.99999974,99.99999959,NaN,NaN,NaN,NaN
01/12/1981,94,NaN,NaN,NaN,0,0,NaN,99.99999975,99.99999961,NaN,NaN,NaN,NaN
01/01/1982,94.3,NaN,NaN,NaN,0,0,NaN,99.99999976,99.99999964,NaN,NaN,NaN,NaN
01/02/1982,94.6,NaN,NaN,NaN,0,0,NaN,99.99999977,99.99999966,NaN,NaN,99.99999977,NaN
01/03/1982,94.5,NaN,NaN,NaN,0,0,NaN,98.72626061,99.90901832,98.72626061,NaN,NaN,NaN
01/04/1982,94.9,NaN,NaN,NaN,0,0,NaN,98.79251389,99.82276934,NaN,NaN,NaN,NaN
01/05/1982,95.8,NaN,NaN,NaN,0,0,NaN,98.92766632,99.74617411,NaN,NaN,NaN,NaN
01/06/1982,97,NaN,NaN,NaN,0,0,NaN,99.07614644,99.6801846,NaN,NaN,NaN,NaN
01/07/1982,97.5,NaN,NaN,NaN,0,0,NaN,99.13018909,99.61805528,NaN,NaN,NaN,NaN
01/08/1982,97.7,NaN,NaN,NaN,0,0,NaN,99.15156847,99.55745305,NaN,NaN,NaN,NaN
01/09/1982,97.9,NaN,NaN,NaN,0,0,NaN,99.17344736,99.4984136,NaN,NaN,NaN,NaN
01/10/1982,98.2,NaN,NaN,NaN,1,0,NaN,99.20650184,99.44173518,NaN,NaN,99.20650184,99.20650184
01/11/1982,98,NaN,NaN,NaN,0,0,NaN,96.43764872,99.18728154,NaN,NaN,NaN,NaN
01/12/1982,97.6,NaN,NaN,NaN,0,1,NaN,90.96914424,98.54222043,90.96914424,NaN,NaN,NaN
01/01/1983,97.8,NaN,NaN,NaN,0,0,NaN,91.23671795,97.91627173,NaN,NaN,NaN,NaN
01/02/1983,97.9,NaN,NaN,NaN,0,0,NaN,91.37433174,97.30015259,NaN,NaN,NaN,NaN
01/03/1983,97.9,NaN,NaN,NaN,0,0,NaN,91.37433174,96.68403344,NaN,NaN,NaN,NaN
01/04/1983,98.6,NaN,NaN,NaN,0,0,NaN,92.34964509,96.13757954,NaN,NaN,NaN,NaN
01/05/1983,99.2,NaN,NaN,NaN,0,0,NaN,93.07267291,95.73375184,NaN,NaN,NaN,NaN
01/06/1983,99.5,NaN,NaN,NaN,0,0,NaN,93.40812983,95.34915298,NaN,NaN,NaN,NaN
01/07/1983,99.9,NaN,NaN,NaN,0,0,NaN,93.83668694,94.9855116,NaN,NaN,NaN,NaN
01/08/1983,100.2,NaN,NaN,NaN,0,0,NaN,94.14417894,94.6332282,NaN,NaN,NaN,NaN
01/09/1983,100.7,NaN,NaN,NaN,0,0,NaN,94.62545546,94.31146152,NaN,NaN,NaN,NaN
01/10/1983,101,NaN,NaN,NaN,0,0,NaN,94.89648238,94.0075268,NaN,NaN,NaN,NaN
01/11/1983,101.2,NaN,NaN,NaN,0,0,NaN,95.07479755,93.7147661,NaN,NaN,NaN,NaN
01/12/1983,101.3,NaN,NaN,NaN,0,0,NaN,95.16574754,93.42614079,NaN,NaN,NaN,NaN
01/01/1984,101.9,NaN,NaN,NaN,0,0,NaN,95.68108232,93.37210033,NaN,NaN,NaN,NaN
01/02/1984,102.4,NaN,NaN,NaN,0,0,NaN,96.05818514,93.73560325,NaN,NaN,NaN,NaN
01/03/1984,102.6,NaN,NaN,NaN,0,0,NaN,96.20107146,94.09019993,NaN,NaN,NaN,NaN
01/04/1984,103.1,NaN,NaN,NaN,0,0,NaN,96.53885531,94.45909447,NaN,NaN,NaN,NaN
01/05/1984,103.4,NaN,NaN,NaN,0,0,NaN,96.72690487,94.84142112,NaN,NaN,NaN,NaN
01/06/1984,103.7,NaN,NaN,NaN,0,0,NaN,96.90783067,95.16700581,NaN,NaN,NaN,NaN
01/07/1984,104.1,NaN,NaN,NaN,0,0,NaN,97.13521345,95.45718728,NaN,NaN,NaN,NaN
01/08/1984,104.5,NaN,NaN,NaN,0,0,NaN,97.34543281,95.7384232,NaN,NaN,NaN,NaN
01/09/1984,105,NaN,NaN,NaN,0,0,NaN,97.58408068,96.00609419,NaN,NaN,NaN,NaN
01/10/1984,105.3,NaN,NaN,NaN,0,0,NaN,97.71671615,96.26127541,NaN,NaN,NaN,NaN
01/11/1984,105.3,NaN,NaN,NaN,0,0,NaN,97.71671615,96.48207975,NaN,NaN,NaN,NaN
01/12/1984,105.3,NaN,NaN,NaN,0,0,NaN,97.71671615,96.68352502,NaN,NaN,NaN,NaN
01/01/1985,105.5,NaN,NaN,NaN,0,0,NaN,97.81652923,96.879363,NaN,NaN,NaN,NaN
01/02/1985,106,NaN,NaN,NaN,0,0,NaN,98.04644931,97.08512741,NaN,NaN,NaN,NaN
01/03/1985,106.4,NaN,NaN,NaN,0,0,NaN,98.20893514,97.26568832,NaN,NaN,NaN,NaN
01/04/1985,106.9,NaN,NaN,NaN,0,0,NaN,98.38928067,97.43219515,NaN,NaN,NaN,NaN
01/05/1985,107.3,NaN,NaN,NaN,0,0,NaN,98.51785641,97.59767979,NaN,NaN,NaN,NaN
01/06/1985,107.6,NaN,NaN,NaN,0,0,NaN,98.60762828,97.74544928,NaN,NaN,NaN,NaN
01/07/1985,107.8,NaN,NaN,NaN,0,0,NaN,98.6656529,97.88393129,NaN,NaN,NaN,NaN
01/08/1985,108,NaN,NaN,NaN,0,0,NaN,98.72296477,98.01358372,NaN,NaN,NaN,NaN
01/09/1985,108.3,NaN,NaN,NaN,0,0,NaN,98.80582029,98.13291278,NaN,NaN,NaN,NaN
01/10/1985,108.7,NaN,NaN,NaN,0,0,NaN,98.90759195,98.24449558,NaN,NaN,NaN,NaN
01/11/1985,109,NaN,NaN,NaN,0,0,NaN,98.97794416,98.34405725,NaN,NaN,NaN,NaN
01/12/1985,109.3,NaN,NaN,NaN,0,0,NaN,99.04423145,98.43887978,NaN,NaN,NaN,NaN
01/01/1986,109.6,NaN,NaN,NaN,1,0,NaN,99.10662963,98.53815931,NaN,NaN,99.10662963,99.10662963
01/02/1986,109.3,NaN,NaN,NaN,0,0,NaN,92.59637724,98.17242082,NaN,NaN,NaN,NaN
01/03/1986,108.8,NaN,NaN,NaN,0,0,NaN,82.83034765,97.10197927,NaN,NaN,NaN,NaN
01/04/1986,108.6,NaN,NaN,NaN,0,1,NaN,79.23068243,95.75799593,79.23068243,NaN,NaN,NaN
01/05/1986,108.9,NaN,NaN,NaN,0,0,NaN,80.59308388,94.49972084,NaN,NaN,NaN,NaN
01/06/1986,109.5,NaN,NaN,NaN,0,0,NaN,82.99556391,93.40016964,NaN,NaN,NaN,NaN
01/07/1986,109.5,NaN,NaN,NaN,0,0,NaN,82.99556391,92.29143446,NaN,NaN,NaN,NaN
01/08/1986,109.7,NaN,NaN,NaN,0,0,NaN,83.77218881,91.23176021,NaN,NaN,NaN,NaN
01/09/1986,110.2,NaN,NaN,NaN,0,0,NaN,85.54911073,90.29486434,NaN,NaN,NaN,NaN
01/10/1986,110.3,NaN,NaN,NaN,0,0,NaN,85.88207224,89.37765773,NaN,NaN,NaN,NaN
01/11/1986,110.4,NaN,NaN,NaN,0,0,NaN,86.22390239,88.47894931,NaN,NaN,NaN,NaN
01/12/1986,110.5,NaN,NaN,NaN,0,0,NaN,86.57398552,87.59797742,NaN,NaN,NaN,NaN
01/01/1987,111.2,NaN,NaN,NaN,0,0,NaN,88.73250128,86.86616008,NaN,NaN,NaN,NaN
01/02/1987,111.6,NaN,NaN,NaN,0,0,NaN,89.74690265,86.20206516,NaN,NaN,NaN,NaN
01/03/1987,112.1,NaN,NaN,NaN,0,0,NaN,90.85518845,85.61267651,NaN,NaN,NaN,NaN
01/04/1987,112.7,NaN,NaN,NaN,0,0,NaN,91.97604742,85.56836723,NaN,NaN,NaN,NaN
01/05/1987,113.1,NaN,NaN,NaN,0,0,NaN,92.62502567,86.26798709,NaN,NaN,NaN,NaN
01/06/1987,113.5,NaN,NaN,NaN,0,0,NaN,93.21592953,87.26693331,NaN,NaN,NaN,NaN
01/07/1987,113.8,NaN,NaN,NaN,0,0,NaN,93.62827327,88.19801827,NaN,NaN,NaN,NaN
01/08/1987,114.4,NaN,NaN,NaN,0,0,NaN,94.3658574,89.01018209,NaN,NaN,NaN,NaN
01/09/1987,115,NaN,NaN,NaN,0,0,NaN,94.99037454,89.86695428,NaN,NaN,NaN,NaN
01/10/1987,115.3,NaN,NaN,NaN,0,0,NaN,95.27253708,90.68840773,NaN,NaN,NaN,NaN
01/11/1987,115.4,NaN,NaN,NaN,0,0,NaN,95.36622687,91.38963031,NaN,NaN,NaN,NaN
01/12/1987,115.4,NaN,NaN,NaN,0,0,NaN,95.36622687,92.06706993,NaN,NaN,NaN,NaN
01/01/1988,115.7,NaN,NaN,NaN,0,0,NaN,95.66513026,92.74144334,NaN,NaN,NaN,NaN
01/02/1988,116,NaN,NaN,NaN,0,0,NaN,95.94670213,93.4109231,NaN,NaN,NaN,NaN
01/03/1988,116.5,NaN,NaN,NaN,0,0,NaN,96.36991899,93.95645294,NaN,NaN,NaN,NaN
01/04/1988,117.1,NaN,NaN,NaN,0,0,NaN,96.80150385,94.46035302,NaN,NaN,NaN,NaN
01/05/1988,117.5,NaN,NaN,NaN,0,0,NaN,97.05304915,94.90305736,NaN,NaN,NaN,NaN
01/06/1988,118,NaN,NaN,NaN,0,0,NaN,97.33516965,95.2858518,NaN,NaN,NaN,NaN
01/07/1988,118.5,NaN,NaN,NaN,0,0,NaN,97.58422865,95.64008059,NaN,NaN,NaN,NaN
01/08/1988,119,NaN,NaN,NaN,0,0,NaN,97.80514285,95.96788154,NaN,NaN,NaN,NaN
01/09/1988,119.8,NaN,NaN,NaN,0,0,NaN,98.10390915,96.28756982,NaN,NaN,NaN,NaN
01/10/1988,120.2,NaN,NaN,NaN,0,0,NaN,98.23339422,96.56382245,NaN,NaN,NaN,NaN
01/11/1988,120.3,NaN,NaN,NaN,0,0,NaN,98.26528848,96.79774487,NaN,NaN,NaN,NaN
01/12/1988,120.5,NaN,NaN,NaN,0,0,NaN,98.33021873,97.0161507,NaN,NaN,NaN,NaN
01/01/1989,121.1,NaN,NaN,NaN,0,0,NaN,98.51035774,97.24073148,NaN,NaN,NaN,NaN
01/02/1989,121.6,NaN,NaN,NaN,0,0,NaN,98.64184978,97.47470455,NaN,NaN,NaN,NaN
01/03/1989,122.3,NaN,NaN,NaN,0,0,NaN,98.80136986,97.69872166,NaN,NaN,NaN,NaN
01/04/1989,123.1,NaN,NaN,NaN,0,0,NaN,98.95275781,97.91343992,NaN,NaN,NaN,NaN
01/05/1989,123.8,NaN,NaN,NaN,0,0,NaN,99.06413863,98.10588418,NaN,NaN,NaN,NaN
01/06/1989,124.1,NaN,NaN,NaN,0,0,NaN,99.10792822,98.27062878,NaN,NaN,NaN,NaN
01/07/1989,124.4,NaN,NaN,NaN,0,0,NaN,99.15072325,98.42046265,NaN,NaN,NaN,NaN
01/08/1989,124.6,NaN,NaN,NaN,0,0,NaN,99.17900004,98.55216482,NaN,NaN,NaN,NaN
01/09/1989,125,NaN,NaN,NaN,0,0,NaN,99.23393646,98.67000109,NaN,NaN,NaN,NaN
01/10/1989,125.6,NaN,NaN,NaN,0,0,NaN,99.30866426,98.77739547,NaN,NaN,NaN,NaN
01/11/1989,125.9,NaN,NaN,NaN,0,0,NaN,99.34316499,98.86591375,NaN,NaN,NaN,NaN
01/12/1989,126.1,NaN,NaN,NaN,0,0,NaN,99.36588461,98.94680592,NaN,NaN,NaN,NaN
01/01/1990,127.4,NaN,NaN,NaN,0,0,NaN,99.48949221,99.03424904,NaN,NaN,NaN,NaN
01/02/1990,128,NaN,NaN,NaN,0,0,NaN,99.53458526,99.12027522,NaN,NaN,NaN,NaN
01/03/1990,128.7,NaN,NaN,NaN,0,0,NaN,99.58107672,99.19675515,NaN,NaN,NaN,NaN
01/04/1990,128.9,NaN,NaN,NaN,0,0,NaN,99.59356886,99.26473508,NaN,NaN,NaN,NaN
01/05/1990,129.2,NaN,NaN,NaN,0,0,NaN,99.61224698,99.32265488,NaN,NaN,NaN,NaN
01/06/1990,129.9,NaN,NaN,NaN,0,0,NaN,99.65238917,99.37262855,NaN,NaN,NaN,NaN
01/07/1990,130.4,NaN,NaN,NaN,0,0,NaN,99.67802923,99.41647788,NaN,NaN,NaN,NaN
01/08/1990,131.6,NaN,NaN,NaN,0,0,NaN,99.72958252,99.46088175,NaN,NaN,NaN,NaN
01/09/1990,132.7,NaN,NaN,NaN,0,0,NaN,99.76649199,99.50486524,NaN,NaN,NaN,NaN
01/10/1990,133.5,NaN,NaN,NaN,0,0,NaN,99.78904361,99.54843978,NaN,NaN,NaN,NaN
01/11/1990,133.8,NaN,NaN,NaN,0,0,NaN,99.79696257,99.58865593,NaN,NaN,NaN,NaN
01/12/1990,133.8,NaN,NaN,NaN,0,0,NaN,99.79696257,99.62353438,NaN,NaN,NaN,NaN
01/01/1991,134.6,NaN,NaN,NaN,0,0,NaN,99.8180823,99.65745704,NaN,NaN,NaN,NaN
01/02/1991,134.8,NaN,NaN,NaN,0,0,NaN,99.82303814,99.69011087,NaN,NaN,NaN,NaN
01/03/1991,135,NaN,NaN,NaN,0,0,NaN,99.82808182,99.71429584,NaN,NaN,NaN,NaN
01/04/1991,135.2,NaN,NaN,NaN,0,0,NaN,99.83320153,99.73562557,NaN,NaN,NaN,NaN
01/05/1991,135.6,NaN,NaN,NaN,0,0,NaN,99.84325535,99.75435262,NaN,NaN,NaN,NaN
01/06/1991,136,NaN,NaN,NaN,0,0,NaN,99.85280973,99.77286982,NaN,NaN,NaN,NaN
01/07/1991,136.2,NaN,NaN,NaN,0,0,NaN,99.85748728,99.79038699,NaN,NaN,NaN,NaN
